task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Forbes,0.852365930599369,LR,,39.40689143742266
Regression,Forbes,0.852365930599369,LR,,38.9867040314115
Regression,Forbes,0.852365930599369,LR,,40.207301663810576
Regression,Forbes,0.852365930599369,LR,,40.3521875278713
Regression,Forbes,0.852365930599369,LR,,39.49781067527138
Regression,Forbes,0.852365930599369,LR,,39.64219161524004
Regression,Forbes,0.852365930599369,LR,,40.051466667897515
Regression,Forbes,0.852365930599369,LR,,40.88733906397857
Regression,Forbes,0.852365930599369,LR,,39.79969554829052
Regression,Forbes,0.852365930599369,LR,,40.33383369668685
Regression,Forbes,0.852365930599369,KNN,K=3,40.173424745686376
Regression,Forbes,0.852365930599369,KNN,K=3,39.73254073161148
Regression,Forbes,0.852365930599369,KNN,K=3,39.9054751280883
Regression,Forbes,0.852365930599369,KNN,K=3,39.70650854637994
Regression,Forbes,0.852365930599369,KNN,K=3,39.226651312906334
Regression,Forbes,0.852365930599369,KNN,K=3,39.725692779749515
Regression,Forbes,0.852365930599369,KNN,K=3,40.273540441642744
Regression,Forbes,0.852365930599369,KNN,K=3,39.64376254612288
Regression,Forbes,0.852365930599369,KNN,K=3,40.175295836222766
Regression,Forbes,0.852365930599369,KNN,K=3,40.203749957923506
Regression,Forbes,0.852365930599369,M5,,55.04762642031159
Regression,Forbes,0.852365930599369,M5,,57.44247268530315
Regression,Forbes,0.852365930599369,M5,,56.274111431580245
Regression,Forbes,0.852365930599369,M5,,55.95137628862189
Regression,Forbes,0.852365930599369,M5,,53.394257250085275
Regression,Forbes,0.852365930599369,M5,,54.728561626534635
Regression,Forbes,0.852365930599369,M5,,58.832857583640894
Regression,Forbes,0.852365930599369,M5,,58.26914465470825
Regression,Forbes,0.852365930599369,M5,,53.321732230560805
Regression,Forbes,0.852365930599369,M5,,54.74299572917213
