task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9858490566037735,LR,,71.77136825870605
Regression,Cities,0.9858490566037735,LR,,79.79552889521963
Regression,Cities,0.9858490566037735,LR,,66.02076086632823
Regression,Cities,0.9858490566037735,LR,,62.58897587442833
Regression,Cities,0.9858490566037735,LR,,69.33646669128127
Regression,Cities,0.9858490566037735,LR,,73.63937346186026
Regression,Cities,0.9858490566037735,LR,,67.89767784889551
Regression,Cities,0.9858490566037735,LR,,66.96151430134373
Regression,Cities,0.9858490566037735,LR,,80.83204796456135
Regression,Cities,0.9858490566037735,LR,,74.07156964878956
Regression,Cities,0.9858490566037735,KNN,K=3,20.591240668091466
Regression,Cities,0.9858490566037735,KNN,K=3,21.057684581583572
Regression,Cities,0.9858490566037735,KNN,K=3,20.538690832551183
Regression,Cities,0.9858490566037735,KNN,K=3,21.342071673188602
Regression,Cities,0.9858490566037735,KNN,K=3,21.06259301867899
Regression,Cities,0.9858490566037735,KNN,K=3,20.430752631915787
Regression,Cities,0.9858490566037735,KNN,K=3,21.142820736135608
Regression,Cities,0.9858490566037735,KNN,K=3,21.305251134579294
Regression,Cities,0.9858490566037735,KNN,K=3,20.837402316106
Regression,Cities,0.9858490566037735,KNN,K=3,21.009386875107616
Regression,Cities,0.9858490566037735,M5,,25.82521005199886
Regression,Cities,0.9858490566037735,M5,,25.69265741942844
Regression,Cities,0.9858490566037735,M5,,24.744873821631725
Regression,Cities,0.9858490566037735,M5,,26.5370372030577
Regression,Cities,0.9858490566037735,M5,,25.536265722638635
Regression,Cities,0.9858490566037735,M5,,26.52682176145014
Regression,Cities,0.9858490566037735,M5,,25.095757942668794
Regression,Cities,0.9858490566037735,M5,,26.27940887384928
Regression,Cities,0.9858490566037735,M5,,24.37881344588572
Regression,Cities,0.9858490566037735,M5,,25.83756798242423
