task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" homogeneity_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" completeness_score 9 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" v_measure_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 7 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 7 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 8 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 10 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 4 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 8 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 8 13 13
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 4 13 13
Clustering teams_cluster DBSCAN metric=cosine adjusted_rand_index 4 13 12
Clustering teams_cluster DBSCAN metric=cosine adjusted_mutual_info_score 5 13 12
Clustering teams_cluster DBSCAN metric=cosine homogeneity_score 7 13 12
Clustering teams_cluster DBSCAN metric=cosine completeness_score 5 13 12
Clustering teams_cluster DBSCAN metric=cosine v_measure_score 5 13 12
Clustering teams_cluster DBSCAN metric=cosine normalized_mutual_info_score 5 13 12
Clustering teams_cluster DBSCAN metric=cosine clustering_accuracy 6 13 11
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 8 13 12
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 5 13 12
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" homogeneity_score 4 13 12
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" completeness_score 5 13 13
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" v_measure_score 5 13 12
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 5 13 12
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 4 13 10
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 8 13 13
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 5 13 13
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 5 13 13
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 5 13 13
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 5 13 13
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 5 13 13
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 4 13 10
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 7 13 13
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 2 13 13
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 2 13 13
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 2 13 13
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 2 13 13
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 2 13 13
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 4 13 10
DocumentSimilarity LP50 with_weights - pearson_score 10 13 13
DocumentSimilarity LP50 with_weights - spearman_score 4 13 13
DocumentSimilarity LP50 with_weights - harmonic_mean 7 13 13
DocumentSimilarity LP50 without_weights - pearson_score 10 13 13
DocumentSimilarity LP50 without_weights - spearman_score 10 13 13
DocumentSimilarity LP50 without_weights - harmonic_mean 10 13 13
EntityRelatedness KORE - - kendalltau_correlation 6 11 8
SemanticAnalogies capital_country_entities - - accuracy 12 13 12
SemanticAnalogies all_capital_country_entities - - accuracy 12 13 13
SemanticAnalogies currency_entities - - accuracy 7 13 13
SemanticAnalogies city_state_entities - - accuracy 12 13 13
