task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticMovies,0.919,LR,,23.27470334397919
Regression,MetacriticMovies,0.919,LR,,23.36862084198447
Regression,MetacriticMovies,0.919,LR,,23.240872362366627
Regression,MetacriticMovies,0.919,LR,,23.271000409214636
Regression,MetacriticMovies,0.919,LR,,23.431147803393497
Regression,MetacriticMovies,0.919,LR,,23.493956875184146
Regression,MetacriticMovies,0.919,LR,,23.326997662038632
Regression,MetacriticMovies,0.919,LR,,23.39828216540602
Regression,MetacriticMovies,0.919,LR,,23.347047631360486
Regression,MetacriticMovies,0.919,LR,,23.260635836066854
Regression,MetacriticMovies,0.919,KNN,K=3,25.290565505434177
Regression,MetacriticMovies,0.919,KNN,K=3,25.27880024375534
Regression,MetacriticMovies,0.919,KNN,K=3,25.241539300428744
Regression,MetacriticMovies,0.919,KNN,K=3,25.33782521908406
Regression,MetacriticMovies,0.919,KNN,K=3,25.460736592699828
Regression,MetacriticMovies,0.919,KNN,K=3,25.310043937209556
Regression,MetacriticMovies,0.919,KNN,K=3,25.35186529207794
Regression,MetacriticMovies,0.919,KNN,K=3,25.314982012956367
Regression,MetacriticMovies,0.919,KNN,K=3,25.437506673071343
Regression,MetacriticMovies,0.919,KNN,K=3,25.45260181966782
Regression,MetacriticMovies,0.919,M5,,32.31463330940272
Regression,MetacriticMovies,0.919,M5,,31.114681755750922
Regression,MetacriticMovies,0.919,M5,,31.721116889824316
Regression,MetacriticMovies,0.919,M5,,31.72124414791777
Regression,MetacriticMovies,0.919,M5,,32.1559594759414
Regression,MetacriticMovies,0.919,M5,,32.03361555716981
Regression,MetacriticMovies,0.919,M5,,31.517834732802733
Regression,MetacriticMovies,0.919,M5,,31.60713930104618
Regression,MetacriticMovies,0.919,M5,,31.074230473015156
Regression,MetacriticMovies,0.919,M5,,32.291782054976274
