task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9858490566037735,LR,,25.817460126312206
Regression,Cities,0.9858490566037735,LR,,27.969819751914656
Regression,Cities,0.9858490566037735,LR,,26.95723434714742
Regression,Cities,0.9858490566037735,LR,,26.15603509236768
Regression,Cities,0.9858490566037735,LR,,26.26693510498867
Regression,Cities,0.9858490566037735,LR,,27.06298739707633
Regression,Cities,0.9858490566037735,LR,,25.51803027786105
Regression,Cities,0.9858490566037735,LR,,27.155236579054694
Regression,Cities,0.9858490566037735,LR,,25.741987962325062
Regression,Cities,0.9858490566037735,LR,,28.4648772122682
Regression,Cities,0.9858490566037735,KNN,K=3,18.98107989848298
Regression,Cities,0.9858490566037735,KNN,K=3,19.100194097902772
Regression,Cities,0.9858490566037735,KNN,K=3,19.182250960782618
Regression,Cities,0.9858490566037735,KNN,K=3,18.932344184064583
Regression,Cities,0.9858490566037735,KNN,K=3,18.637251376129427
Regression,Cities,0.9858490566037735,KNN,K=3,18.252143676846764
Regression,Cities,0.9858490566037735,KNN,K=3,19.71265399506155
Regression,Cities,0.9858490566037735,KNN,K=3,18.851194210351927
Regression,Cities,0.9858490566037735,KNN,K=3,18.98525886985447
Regression,Cities,0.9858490566037735,KNN,K=3,18.87991081358143
Regression,Cities,0.9858490566037735,M5,,24.9139833900352
Regression,Cities,0.9858490566037735,M5,,23.738219031675833
Regression,Cities,0.9858490566037735,M5,,25.20205473172576
Regression,Cities,0.9858490566037735,M5,,24.391604523332447
Regression,Cities,0.9858490566037735,M5,,23.565229828858527
Regression,Cities,0.9858490566037735,M5,,24.162325406548074
Regression,Cities,0.9858490566037735,M5,,24.233983439066986
Regression,Cities,0.9858490566037735,M5,,25.74130803934097
Regression,Cities,0.9858490566037735,M5,,25.29238561974173
Regression,Cities,0.9858490566037735,M5,,23.57464228895062
