task_name,gold_standard_file,coverage,model_name,model_configuration,accuracy
Classification,Cities,0.9858490566037735,NB,,0.487857142857143
Classification,Cities,0.9858490566037735,NB,,0.487619047619048
Classification,Cities,0.9858490566037735,NB,,0.469285714285714
Classification,Cities,0.9858490566037735,NB,,0.483095238095238
Classification,Cities,0.9858490566037735,NB,,0.47952380952381
Classification,Cities,0.9858490566037735,NB,,0.469047619047619
Classification,Cities,0.9858490566037735,NB,,0.459047619047619
Classification,Cities,0.9858490566037735,NB,,0.45952380952381
Classification,Cities,0.9858490566037735,NB,,0.478095238095238
Classification,Cities,0.9858490566037735,NB,,0.477857142857143
Classification,Cities,0.9858490566037735,KNN,K=3,0.617142857142857
Classification,Cities,0.9858490566037735,KNN,K=3,0.621666666666667
Classification,Cities,0.9858490566037735,KNN,K=3,0.583571428571428
Classification,Cities,0.9858490566037735,KNN,K=3,0.598333333333333
Classification,Cities,0.9858490566037735,KNN,K=3,0.607857142857143
Classification,Cities,0.9858490566037735,KNN,K=3,0.583809523809524
Classification,Cities,0.9858490566037735,KNN,K=3,0.584047619047619
Classification,Cities,0.9858490566037735,KNN,K=3,0.573809523809524
Classification,Cities,0.9858490566037735,KNN,K=3,0.598333333333333
Classification,Cities,0.9858490566037735,KNN,K=3,0.611666666666667
Classification,Cities,0.9858490566037735,C45,,0.473809523809524
Classification,Cities,0.9858490566037735,C45,,0.467857142857143
Classification,Cities,0.9858490566037735,C45,,0.484047619047619
Classification,Cities,0.9858490566037735,C45,,0.502380952380952
Classification,Cities,0.9858490566037735,C45,,0.521666666666667
Classification,Cities,0.9858490566037735,C45,,0.497380952380952
Classification,Cities,0.9858490566037735,C45,,0.507380952380952
Classification,Cities,0.9858490566037735,C45,,0.453809523809524
Classification,Cities,0.9858490566037735,C45,,0.521666666666667
Classification,Cities,0.9858490566037735,C45,,0.464047619047619
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.646666666666667
Classification,Cities,0.9858490566037735,SVM,C=10.0,0.694523809523809
Classification,Cities,0.9858490566037735,SVM,C=100,0.622142857142857
Classification,Cities,0.9858490566037735,SVM,C=1000,0.588809523809524
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.631904761904762
Classification,Cities,0.9858490566037735,SVM,C=10.0,0.660714285714286
Classification,Cities,0.9858490566037735,SVM,C=100,0.627142857142857
Classification,Cities,0.9858490566037735,SVM,C=1000,0.603095238095238
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.66047619047619
Classification,Cities,0.9858490566037735,SVM,C=10.0,0.694047619047619
Classification,Cities,0.9858490566037735,SVM,C=100,0.665
Classification,Cities,0.9858490566037735,SVM,C=1000,0.636666666666667
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.636428571428572
Classification,Cities,0.9858490566037735,SVM,C=10.0,0.708571428571428
Classification,Cities,0.9858490566037735,SVM,C=100,0.618095238095238
Classification,Cities,0.9858490566037735,SVM,C=1000,0.57452380952381
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.627142857142857
Classification,Cities,0.9858490566037735,SVM,C=10.0,0.68452380952381
Classification,Cities,0.9858490566037735,SVM,C=100,0.656428571428571
Classification,Cities,0.9858490566037735,SVM,C=1000,0.598571428571429
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497619047619048
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.631904761904762
Classification,Cities,0.9858490566037735,SVM,C=10.0,0.679285714285714
Classification,Cities,0.9858490566037735,SVM,C=100,0.645714285714286
Classification,Cities,0.9858490566037735,SVM,C=1000,0.612142857142857
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.622619047619048
Classification,Cities,0.9858490566037735,SVM,C=10.0,0.68
Classification,Cities,0.9858490566037735,SVM,C=100,0.618333333333333
Classification,Cities,0.9858490566037735,SVM,C=1000,0.575238095238095
Classification,Cities,0.9858490566037735,SVM,C=0.001,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.01,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=0.1,0.497857142857143
Classification,Cities,0.9858490566037735,SVM,C=1.0,0.621904761904762
