task_name,gold_standard_file,coverage,conf,pearson_score,spearman_score,harmonic_mean
DocumentSimilarity,LP50,0.9216300940438872,with_weights,0.318325158183989,0.177531728426038,0.227940024873914
DocumentSimilarity,LP50,0.9216300940438872,without_weights,0.193160030943878,0.169394244491749,0.180498202474243
