task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticAlbums,0.4175,LR,,16.061144262119
Regression,MetacriticAlbums,0.4175,LR,,16.152187442438706
Regression,MetacriticAlbums,0.4175,LR,,16.51420747698058
Regression,MetacriticAlbums,0.4175,LR,,16.28170028459378
Regression,MetacriticAlbums,0.4175,LR,,15.939762238975646
Regression,MetacriticAlbums,0.4175,LR,,16.293787106535323
Regression,MetacriticAlbums,0.4175,LR,,15.590558587117235
Regression,MetacriticAlbums,0.4175,LR,,15.876546350317204
Regression,MetacriticAlbums,0.4175,LR,,15.57907598295613
Regression,MetacriticAlbums,0.4175,LR,,16.61234806021809
Regression,MetacriticAlbums,0.4175,KNN,K=3,15.86717889604497
Regression,MetacriticAlbums,0.4175,KNN,K=3,16.136137920782367
Regression,MetacriticAlbums,0.4175,KNN,K=3,15.89294505043157
Regression,MetacriticAlbums,0.4175,KNN,K=3,16.01732624074016
Regression,MetacriticAlbums,0.4175,KNN,K=3,15.850989511154363
Regression,MetacriticAlbums,0.4175,KNN,K=3,16.08652097423983
Regression,MetacriticAlbums,0.4175,KNN,K=3,15.859319582726807
Regression,MetacriticAlbums,0.4175,KNN,K=3,15.946712630634059
Regression,MetacriticAlbums,0.4175,KNN,K=3,15.952242498705832
Regression,MetacriticAlbums,0.4175,KNN,K=3,16.143304374932338
Regression,MetacriticAlbums,0.4175,M5,,20.12045927972426
Regression,MetacriticAlbums,0.4175,M5,,20.046014338347955
Regression,MetacriticAlbums,0.4175,M5,,20.6693359509812
Regression,MetacriticAlbums,0.4175,M5,,19.64689225497399
Regression,MetacriticAlbums,0.4175,M5,,19.107748632396316
Regression,MetacriticAlbums,0.4175,M5,,20.236680990489
Regression,MetacriticAlbums,0.4175,M5,,20.358622464701416
Regression,MetacriticAlbums,0.4175,M5,,20.954324230964247
Regression,MetacriticAlbums,0.4175,M5,,19.31283026962431
Regression,MetacriticAlbums,0.4175,M5,,20.681193857582574
