task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 4 11 8
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 8 11 11
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 4 11 11
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 4 11 11
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 4 11 11
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 4 11 11
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 4 11 11
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 4 11 8
DocumentSimilarity LP50 with_weights - pearson_score 0 11 11
DocumentSimilarity LP50 with_weights - spearman_score 0 11 11
DocumentSimilarity LP50 with_weights - harmonic_mean 0 11 11
DocumentSimilarity LP50 without_weights - pearson_score 0 11 11
DocumentSimilarity LP50 without_weights - spearman_score 0 11 11
DocumentSimilarity LP50 without_weights - harmonic_mean 0 11 11
EntityRelatedness KORE - - kendalltau_correlation 6 9 7
SemanticAnalogies capital_country_entities - - accuracy 5 11 10
SemanticAnalogies all_capital_country_entities - - accuracy 2 11 11
SemanticAnalogies currency_entities - - accuracy 2 11 11
SemanticAnalogies city_state_entities - - accuracy 3 11 11
