task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticMovies,0.919,LR,,23.40943493152462
Regression,MetacriticMovies,0.919,LR,,23.34194845708568
Regression,MetacriticMovies,0.919,LR,,23.319591168893936
Regression,MetacriticMovies,0.919,LR,,23.525018704560935
Regression,MetacriticMovies,0.919,LR,,23.439564790392172
Regression,MetacriticMovies,0.919,LR,,23.593116772096526
Regression,MetacriticMovies,0.919,LR,,23.33371109046594
Regression,MetacriticMovies,0.919,LR,,23.304492074056903
Regression,MetacriticMovies,0.919,LR,,23.39309205604141
Regression,MetacriticMovies,0.919,LR,,23.277470526513213
Regression,MetacriticMovies,0.919,KNN,K=3,25.314946874678572
Regression,MetacriticMovies,0.919,KNN,K=3,25.23249708716134
Regression,MetacriticMovies,0.919,KNN,K=3,25.21216439540536
Regression,MetacriticMovies,0.919,KNN,K=3,25.320139210712203
Regression,MetacriticMovies,0.919,KNN,K=3,25.46166314136142
Regression,MetacriticMovies,0.919,KNN,K=3,25.26188148056965
Regression,MetacriticMovies,0.919,KNN,K=3,25.41822622900906
Regression,MetacriticMovies,0.919,KNN,K=3,25.321608887235534
Regression,MetacriticMovies,0.919,KNN,K=3,25.342315668110047
Regression,MetacriticMovies,0.919,KNN,K=3,25.429709075597422
Regression,MetacriticMovies,0.919,M5,,31.666843412066488
Regression,MetacriticMovies,0.919,M5,,31.130448121326754
Regression,MetacriticMovies,0.919,M5,,32.18825942416671
Regression,MetacriticMovies,0.919,M5,,31.910445152697985
Regression,MetacriticMovies,0.919,M5,,31.78066785592418
Regression,MetacriticMovies,0.919,M5,,31.758028887078446
Regression,MetacriticMovies,0.919,M5,,31.622661450759956
Regression,MetacriticMovies,0.919,M5,,32.3233805823852
Regression,MetacriticMovies,0.919,M5,,31.36783919357949
Regression,MetacriticMovies,0.919,M5,,31.564843541383105
