task_name,gold_standard_file,coverage,model_name,model_configuration,num_clusters,adjusted_rand_index,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,normalized_mutual_info_score,clustering_accuracy
Clustering,teams_cluster,0.530908226343319,DBSCAN,metric=cosine,15,-0.000597024845427,0.000943183322288,0.019188922993827,0.000828730099661,0.00158884140821,0.00158884140821,0.52377555872563
Clustering,teams_cluster,0.530908226343319,KMeans,"metric=enclidean, n_clusters=2",2,-0.000805134389038,0.001339231238949,0.026130374980099,0.001005694350809,0.001936844292483,0.001936844292483,0.494531621493105
Clustering,teams_cluster,0.530908226343319,Agglomerative clustering,"metric=cosine, n_clusters=2",2,0.000620106069668,0.000779140237361,0.020848959391044,0.000652203825388,0.001264840504983,0.001264840504983,0.470993818354731
Clustering,teams_cluster,0.530908226343319,Ward hierarchical clustering,"metric=cosine, n_clusters=2",2,-0.000842333507738,0.001460157646388,0.028476367870297,0.001064379776486,0.00205205842664,0.00205205842664,0.485021398002853
