task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9858490566037735,LR,,61.508433463133414
Regression,Cities,0.9858490566037735,LR,,43.74612895182213
Regression,Cities,0.9858490566037735,LR,,47.509810353520535
Regression,Cities,0.9858490566037735,LR,,52.97540547573809
Regression,Cities,0.9858490566037735,LR,,48.76715800960948
Regression,Cities,0.9858490566037735,LR,,45.89447774536858
Regression,Cities,0.9858490566037735,LR,,40.115198809120514
Regression,Cities,0.9858490566037735,LR,,49.82482111699603
Regression,Cities,0.9858490566037735,LR,,48.81929207031112
Regression,Cities,0.9858490566037735,LR,,48.5176235666283
Regression,Cities,0.9858490566037735,KNN,K=3,22.271157154961635
Regression,Cities,0.9858490566037735,KNN,K=3,23.57583232304915
Regression,Cities,0.9858490566037735,KNN,K=3,22.55620589466792
Regression,Cities,0.9858490566037735,KNN,K=3,22.650905715509772
Regression,Cities,0.9858490566037735,KNN,K=3,22.846381556721695
Regression,Cities,0.9858490566037735,KNN,K=3,22.89041973554645
Regression,Cities,0.9858490566037735,KNN,K=3,22.079332673313285
Regression,Cities,0.9858490566037735,KNN,K=3,23.2711816402068
Regression,Cities,0.9858490566037735,KNN,K=3,22.446914956206413
Regression,Cities,0.9858490566037735,KNN,K=3,22.813654652601368
Regression,Cities,0.9858490566037735,M5,,26.899490162665177
Regression,Cities,0.9858490566037735,M5,,27.19216179791266
Regression,Cities,0.9858490566037735,M5,,25.215969408130825
Regression,Cities,0.9858490566037735,M5,,25.265205003515938
Regression,Cities,0.9858490566037735,M5,,26.45421398685957
Regression,Cities,0.9858490566037735,M5,,28.05651027559592
Regression,Cities,0.9858490566037735,M5,,26.03057578293157
Regression,Cities,0.9858490566037735,M5,,28.56679444960908
Regression,Cities,0.9858490566037735,M5,,27.156753401022883
Regression,Cities,0.9858490566037735,M5,,28.229066584730145
