task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 2 14 14
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0 14 14
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine adjusted_rand_index 6 14 14
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine adjusted_mutual_info_score 2 14 14
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine homogeneity_score 11 14 14
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine completeness_score 12 14 14
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine v_measure_score 11 14 14
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine normalized_mutual_info_score 11 14 14
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine clustering_accuracy 2 14 14
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 13 14 14
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 3 14 14
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" homogeneity_score 4 14 14
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" completeness_score 2 14 14
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" v_measure_score 3 14 14
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 3 14 14
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 10 14 14
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 8 14 14
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 2 14 14
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 2 14 14
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 2 14 14
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 2 14 14
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 2 14 14
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 7 14 14
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 13 14 14
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 2 14 14
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 2 14 14
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 2 14 14
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 2 14 14
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 2 14 14
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 11 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine adjusted_rand_index 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine adjusted_mutual_info_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine homogeneity_score 11 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine completeness_score 12 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine v_measure_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine normalized_mutual_info_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine clustering_accuracy 10 14 12
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" adjusted_rand_index 12 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" adjusted_mutual_info_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" homogeneity_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" completeness_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" v_measure_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 10 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 11 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 6 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 6 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 8 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 7 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 6 14 14
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 6 14 14
