task_name,gold_standard_file,coverage,model_name,model_configuration,num_clusters,adjusted_rand_index,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,normalized_mutual_info_score,clustering_accuracy
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.715117193644801,DBSCAN,metric=cosine,265,0.202438125253385,0.239391242106552,0.232626802964271,0.343027670540141,0.277240719907035,0.277240719907035,0.498977505112474
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.715117193644801,KMeans,"metric=enclidean, n_clusters=5",5,0.614143810316341,0.646580653883921,0.686694828135684,0.611539445160524,0.646941746694871,0.646941746694871,0.773478055686645
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.715117193644801,Agglomerative clustering,"metric=cosine, n_clusters=5",5,0.644522352382364,0.637701983722507,0.674585861595044,0.605311068036933,0.638073705641475,0.638073705641475,0.799748308950763
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.715117193644801,Ward hierarchical clustering,"metric=cosine, n_clusters=5",5,0.654114304588673,0.651439432594096,0.686790464602051,0.620199042882047,0.651798329470354,0.651798329470354,0.816265534056945
