task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9985214391325776,LR,,20.82202151241548
Regression,Cities,0.9985214391325776,LR,,20.67419508056508
Regression,Cities,0.9985214391325776,LR,,20.78607756458324
Regression,Cities,0.9985214391325776,LR,,20.689566065915205
Regression,Cities,0.9985214391325776,LR,,20.719777860654087
Regression,Cities,0.9985214391325776,LR,,20.68381236233632
Regression,Cities,0.9985214391325776,LR,,20.69713651968017
Regression,Cities,0.9985214391325776,LR,,20.64166829370087
Regression,Cities,0.9985214391325776,LR,,20.73359432011647
Regression,Cities,0.9985214391325776,LR,,20.804392901237534
Regression,Cities,0.9985214391325776,KNN,K=3,19.78271044094217
Regression,Cities,0.9985214391325776,KNN,K=3,20.056318326603265
Regression,Cities,0.9985214391325776,KNN,K=3,19.790698428148666
Regression,Cities,0.9985214391325776,KNN,K=3,20.099747183120396
Regression,Cities,0.9985214391325776,KNN,K=3,19.914858867674386
Regression,Cities,0.9985214391325776,KNN,K=3,19.992993150566644
Regression,Cities,0.9985214391325776,KNN,K=3,19.95023333690464
Regression,Cities,0.9985214391325776,KNN,K=3,19.81667220774365
Regression,Cities,0.9985214391325776,KNN,K=3,19.868978491008413
Regression,Cities,0.9985214391325776,KNN,K=3,19.824826783081296
Regression,Cities,0.9985214391325776,M5,,27.114735649000824
Regression,Cities,0.9985214391325776,M5,,27.404770884265574
Regression,Cities,0.9985214391325776,M5,,27.652359608359784
Regression,Cities,0.9985214391325776,M5,,27.67126113160601
Regression,Cities,0.9985214391325776,M5,,27.570578334088857
Regression,Cities,0.9985214391325776,M5,,27.608122136337983
Regression,Cities,0.9985214391325776,M5,,27.43994065248525
Regression,Cities,0.9985214391325776,M5,,27.602485127892855
Regression,Cities,0.9985214391325776,M5,,26.966351286344246
Regression,Cities,0.9985214391325776,M5,,27.900815222171815
