task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Forbes,0.9565943238731218,LR,,50.86439517559032
Regression,Forbes,0.9565943238731218,LR,,51.03723137088456
Regression,Forbes,0.9565943238731218,LR,,50.813298447406254
Regression,Forbes,0.9565943238731218,LR,,50.86616184846657
Regression,Forbes,0.9565943238731218,LR,,51.037896598762195
Regression,Forbes,0.9565943238731218,LR,,51.09097895005697
Regression,Forbes,0.9565943238731218,LR,,50.98288684051073
Regression,Forbes,0.9565943238731218,LR,,50.770895215317395
Regression,Forbes,0.9565943238731218,LR,,50.99461637324533
Regression,Forbes,0.9565943238731218,LR,,50.822724739887306
Regression,Forbes,0.9565943238731218,KNN,K=3,53.15220537341855
Regression,Forbes,0.9565943238731218,KNN,K=3,53.44526485319572
Regression,Forbes,0.9565943238731218,KNN,K=3,53.890584447996936
Regression,Forbes,0.9565943238731218,KNN,K=3,53.395016407712
Regression,Forbes,0.9565943238731218,KNN,K=3,53.40427485716888
Regression,Forbes,0.9565943238731218,KNN,K=3,53.357598642352855
Regression,Forbes,0.9565943238731218,KNN,K=3,53.38505359217515
Regression,Forbes,0.9565943238731218,KNN,K=3,53.32222133876056
Regression,Forbes,0.9565943238731218,KNN,K=3,53.291893646833245
Regression,Forbes,0.9565943238731218,KNN,K=3,53.17780553301441
Regression,Forbes,0.9565943238731218,M5,,71.97166384138222
Regression,Forbes,0.9565943238731218,M5,,73.7758488692098
Regression,Forbes,0.9565943238731218,M5,,73.97160765335363
Regression,Forbes,0.9565943238731218,M5,,73.51171608452503
Regression,Forbes,0.9565943238731218,M5,,76.17469327168284
Regression,Forbes,0.9565943238731218,M5,,76.03592431755239
Regression,Forbes,0.9565943238731218,M5,,74.09551165608313
Regression,Forbes,0.9565943238731218,M5,,72.31600925408753
Regression,Forbes,0.9565943238731218,M5,,74.29798560493688
Regression,Forbes,0.9565943238731218,M5,,75.72086017569234
