;file;count;share
29;models/model_minedgecut100\model_minedgecut_35\vectors.txt;91;0.21980676328502416
20;models/model_minedgecut100\model_minedgecut_27\vectors.txt;89;0.21497584541062803
7;models/model_minedgecut100\model_minedgecut_15\vectors.txt;89;0.21497584541062803
42;models/model_minedgecut100\model_minedgecut_47\vectors.txt;88;0.21256038647342995
13;models/model_minedgecut100\model_minedgecut_20\vectors.txt;88;0.21256038647342995
31;models/model_minedgecut100\model_minedgecut_37\vectors.txt;86;0.20772946859903382
10;models/model_minedgecut100\model_minedgecut_18\vectors.txt;85;0.20531400966183574
19;models/model_minedgecut100\model_minedgecut_26\vectors.txt;84;0.2028985507246377
4;models/model_minedgecut100\model_minedgecut_12\vectors.txt;83;0.20048309178743962
36;models/model_minedgecut100\model_minedgecut_41\vectors.txt;82;0.19806763285024154
39;models/model_minedgecut100\model_minedgecut_44\vectors.txt;81;0.1956521739130435
40;models/model_minedgecut100\model_minedgecut_45\vectors.txt;81;0.1956521739130435
41;models/model_minedgecut100\model_minedgecut_46\vectors.txt;81;0.1956521739130435
9;models/model_minedgecut100\model_minedgecut_17\vectors.txt;79;0.19082125603864733
6;models/model_minedgecut100\model_minedgecut_14\vectors.txt;79;0.19082125603864733
44;models/model_minedgecut100\model_minedgecut_49\vectors.txt;78;0.18840579710144928
11;models/model_minedgecut100\model_minedgecut_19\vectors.txt;61;0.1473429951690821
