task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9858490566037735,LR,,30.58755655751761
Regression,Cities,0.9858490566037735,LR,,27.987043167558245
Regression,Cities,0.9858490566037735,LR,,29.3843524298379
Regression,Cities,0.9858490566037735,LR,,28.22536456744758
Regression,Cities,0.9858490566037735,LR,,28.8121625938431
Regression,Cities,0.9858490566037735,LR,,30.780014717942617
Regression,Cities,0.9858490566037735,LR,,29.913900117827712
Regression,Cities,0.9858490566037735,LR,,27.67263278282662
Regression,Cities,0.9858490566037735,LR,,27.47819638235547
Regression,Cities,0.9858490566037735,LR,,27.88945274163636
Regression,Cities,0.9858490566037735,KNN,K=3,21.65225056635887
Regression,Cities,0.9858490566037735,KNN,K=3,20.85708586009865
Regression,Cities,0.9858490566037735,KNN,K=3,22.107957561503735
Regression,Cities,0.9858490566037735,KNN,K=3,21.88865339991709
Regression,Cities,0.9858490566037735,KNN,K=3,21.957504372108286
Regression,Cities,0.9858490566037735,KNN,K=3,21.8940405964451
Regression,Cities,0.9858490566037735,KNN,K=3,21.976183330590263
Regression,Cities,0.9858490566037735,KNN,K=3,22.22608434747792
Regression,Cities,0.9858490566037735,KNN,K=3,21.67735777598211
Regression,Cities,0.9858490566037735,KNN,K=3,22.18136501856827
Regression,Cities,0.9858490566037735,M5,,23.70391958537856
Regression,Cities,0.9858490566037735,M5,,26.034863465821463
Regression,Cities,0.9858490566037735,M5,,25.56815541164971
Regression,Cities,0.9858490566037735,M5,,26.157042639248044
Regression,Cities,0.9858490566037735,M5,,24.944458607216998
Regression,Cities,0.9858490566037735,M5,,26.482356173739607
Regression,Cities,0.9858490566037735,M5,,25.99889336532475
Regression,Cities,0.9858490566037735,M5,,23.56203089389672
Regression,Cities,0.9858490566037735,M5,,24.217855364099314
Regression,Cities,0.9858490566037735,M5,,26.341311992653733
