task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 2 7 7
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 2 7 7
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 2 7 7
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 4 7 7
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 4 7 7
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 2 7 7
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 2 7 7
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 2 7 7
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 2 7 7
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 2 7 7
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 4 7 7
DocumentSimilarity LP50 with_weights - pearson_score 3 7 7
DocumentSimilarity LP50 with_weights - spearman_score 1 7 7
DocumentSimilarity LP50 with_weights - harmonic_mean 1 7 7
DocumentSimilarity LP50 without_weights - pearson_score 3 7 7
DocumentSimilarity LP50 without_weights - spearman_score 3 7 7
DocumentSimilarity LP50 without_weights - harmonic_mean 3 7 7
EntityRelatedness KORE - - kendalltau_correlation 3 5 5
SemanticAnalogies capital_country_entities - - accuracy 4 7 7
SemanticAnalogies all_capital_country_entities - - accuracy 4 7 7
SemanticAnalogies currency_entities - - accuracy 2 7 7
SemanticAnalogies city_state_entities - - accuracy 5 7 7
