task_name,gold_standard_file,coverage,model_name,model_configuration,num_clusters,adjusted_rand_index,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,normalized_mutual_info_score,clustering_accuracy
Clustering,cities2000AndCountries_cluster,0.9534990791896869,DBSCAN,metric=cosine,3,-0.004230366663523,0.010932596330494,0.007611162702244,0.02729954896212,0.011903584827844,0.011903584827844,0.515423572744015
Clustering,cities2000AndCountries_cluster,0.9534990791896869,KMeans,"metric=enclidean, n_clusters=2",2,0.000593120126146,0.037451011506691,0.033583038595126,0.043262701215196,0.037813233842904,0.037813233842904,0.514042357274402
Clustering,cities2000AndCountries_cluster,0.9534990791896869,Agglomerative clustering,"metric=cosine, n_clusters=2",2,0.003998349013168,0.020224257116193,0.020899990446341,0.020203975156214,0.020546089972241,0.020546089972241,0.519337016574586
Clustering,cities2000AndCountries_cluster,0.9534990791896869,Ward hierarchical clustering,"metric=cosine, n_clusters=2",2,-0.001790864341519,0.030038328979776,0.02681946213475,0.03509950517699,0.030405864015896,0.030405864015896,0.505294659300184
