task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9858490566037735,LR,,66.03369755122947
Regression,Cities,0.9858490566037735,LR,,92.53782474904638
Regression,Cities,0.9858490566037735,LR,,96.57602025673403
Regression,Cities,0.9858490566037735,LR,,70.05063596547151
Regression,Cities,0.9858490566037735,LR,,69.90283958833368
Regression,Cities,0.9858490566037735,LR,,80.87921916419897
Regression,Cities,0.9858490566037735,LR,,66.70155830492016
Regression,Cities,0.9858490566037735,LR,,67.85986977266145
Regression,Cities,0.9858490566037735,LR,,73.84196044146654
Regression,Cities,0.9858490566037735,LR,,62.71915869944399
Regression,Cities,0.9858490566037735,KNN,K=3,22.793141825415425
Regression,Cities,0.9858490566037735,KNN,K=3,22.76418888382847
Regression,Cities,0.9858490566037735,KNN,K=3,23.95787912939004
Regression,Cities,0.9858490566037735,KNN,K=3,22.40877997567861
Regression,Cities,0.9858490566037735,KNN,K=3,23.17769539796413
Regression,Cities,0.9858490566037735,KNN,K=3,23.02717650560877
Regression,Cities,0.9858490566037735,KNN,K=3,22.797151054367085
Regression,Cities,0.9858490566037735,KNN,K=3,24.098330009467684
Regression,Cities,0.9858490566037735,KNN,K=3,23.487597772059736
Regression,Cities,0.9858490566037735,KNN,K=3,23.555061499202836
Regression,Cities,0.9858490566037735,M5,,28.47223439414583
Regression,Cities,0.9858490566037735,M5,,28.994933068960773
Regression,Cities,0.9858490566037735,M5,,27.863861358087046
Regression,Cities,0.9858490566037735,M5,,26.940518717296538
Regression,Cities,0.9858490566037735,M5,,27.630622772281196
Regression,Cities,0.9858490566037735,M5,,27.160741179172994
Regression,Cities,0.9858490566037735,M5,,27.775304435259162
Regression,Cities,0.9858490566037735,M5,,27.85785218313122
Regression,Cities,0.9858490566037735,M5,,30.54883262563705
Regression,Cities,0.9858490566037735,M5,,28.738489372406907
