task_name,gold_standard_file,coverage,model_name,model_configuration,num_clusters,adjusted_rand_index,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,normalized_mutual_info_score,clustering_accuracy
Clustering,citiesAndCountries_cluster,0.9686102664997317,DBSCAN,metric=cosine,41,0.04779730466286,0.014757568337084,0.013590313512466,0.038770822183438,0.020125905277116,0.020125905277116,0.783580754784475
Clustering,citiesAndCountries_cluster,0.9686102664997317,KMeans,"metric=enclidean, n_clusters=2",2,-0.006637169498068,0.011779533853155,0.012539401144268,0.011402061115171,0.011943716440145,0.011943716440145,0.661509568950098
Clustering,citiesAndCountries_cluster,0.9686102664997317,Agglomerative clustering,"metric=cosine, n_clusters=2",2,0.025634639052685,0.020785856453626,0.026976978994912,0.017081894474532,0.020918279208948,0.020918279208948,0.536487211590055
Clustering,citiesAndCountries_cluster,0.9686102664997317,Ward hierarchical clustering,"metric=cosine, n_clusters=2",2,0.007111137995201,0.010238051046684,0.010018995107309,0.010849189592771,0.010417578626073,0.010417578626073,0.698533357181184
