task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticMovies,0.919,LR,,23.58454002829482
Regression,MetacriticMovies,0.919,LR,,23.74680517054605
Regression,MetacriticMovies,0.919,LR,,23.65776522245722
Regression,MetacriticMovies,0.919,LR,,23.51927615115683
Regression,MetacriticMovies,0.919,LR,,23.72121436510192
Regression,MetacriticMovies,0.919,LR,,23.653472762828805
Regression,MetacriticMovies,0.919,LR,,23.543243284185795
Regression,MetacriticMovies,0.919,LR,,23.51414868503794
Regression,MetacriticMovies,0.919,LR,,23.610165096644742
Regression,MetacriticMovies,0.919,LR,,23.590248146460166
Regression,MetacriticMovies,0.919,KNN,K=3,25.538469125627195
Regression,MetacriticMovies,0.919,KNN,K=3,25.3791607151279
Regression,MetacriticMovies,0.919,KNN,K=3,25.508279827006795
Regression,MetacriticMovies,0.919,KNN,K=3,25.44482867689185
Regression,MetacriticMovies,0.919,KNN,K=3,25.67129612716508
Regression,MetacriticMovies,0.919,KNN,K=3,25.903859098246706
Regression,MetacriticMovies,0.919,KNN,K=3,25.645107152002744
Regression,MetacriticMovies,0.919,KNN,K=3,25.48499051269709
Regression,MetacriticMovies,0.919,KNN,K=3,25.350471576842665
Regression,MetacriticMovies,0.919,KNN,K=3,25.66682391150931
Regression,MetacriticMovies,0.919,M5,,31.466729037657714
Regression,MetacriticMovies,0.919,M5,,31.98094554353558
Regression,MetacriticMovies,0.919,M5,,31.475782512687704
Regression,MetacriticMovies,0.919,M5,,32.02628173776696
Regression,MetacriticMovies,0.919,M5,,31.001314721685503
Regression,MetacriticMovies,0.919,M5,,31.45541387536442
Regression,MetacriticMovies,0.919,M5,,31.96889136517832
Regression,MetacriticMovies,0.919,M5,,31.076001593168414
Regression,MetacriticMovies,0.919,M5,,31.506332455573006
Regression,MetacriticMovies,0.919,M5,,30.675862301618388
