task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9811320754716981,LR,,17.441067281831415
Regression,Cities,0.9811320754716981,LR,,17.387099615560082
Regression,Cities,0.9811320754716981,LR,,17.039283714959645
Regression,Cities,0.9811320754716981,LR,,16.64454683729458
Regression,Cities,0.9811320754716981,LR,,17.390033607834795
Regression,Cities,0.9811320754716981,LR,,17.13787379384168
Regression,Cities,0.9811320754716981,LR,,16.438781799339463
Regression,Cities,0.9811320754716981,LR,,16.508112123587996
Regression,Cities,0.9811320754716981,LR,,17.904209306411893
Regression,Cities,0.9811320754716981,LR,,17.48274932213666
Regression,Cities,0.9811320754716981,KNN,K=3,16.266801303202136
Regression,Cities,0.9811320754716981,KNN,K=3,15.503720157853367
Regression,Cities,0.9811320754716981,KNN,K=3,15.652679335934703
Regression,Cities,0.9811320754716981,KNN,K=3,15.556372418389833
Regression,Cities,0.9811320754716981,KNN,K=3,15.123049597001913
Regression,Cities,0.9811320754716981,KNN,K=3,16.005077716233505
Regression,Cities,0.9811320754716981,KNN,K=3,15.197765558540947
Regression,Cities,0.9811320754716981,KNN,K=3,15.643915749817022
Regression,Cities,0.9811320754716981,KNN,K=3,15.001760105463713
Regression,Cities,0.9811320754716981,KNN,K=3,15.53651695611092
Regression,Cities,0.9811320754716981,M5,,22.373896159253796
Regression,Cities,0.9811320754716981,M5,,24.07151804613725
Regression,Cities,0.9811320754716981,M5,,23.234945919114292
Regression,Cities,0.9811320754716981,M5,,23.672593317094606
Regression,Cities,0.9811320754716981,M5,,23.41129372920225
Regression,Cities,0.9811320754716981,M5,,21.007648763364017
Regression,Cities,0.9811320754716981,M5,,24.58886505565174
Regression,Cities,0.9811320754716981,M5,,24.658598309570436
Regression,Cities,0.9811320754716981,M5,,21.402179880832843
Regression,Cities,0.9811320754716981,M5,,23.148432804769364
