task_name,gold_standard_file,coverage,model_name,model_configuration,accuracy
Classification,Forbes,0.9565943238731218,NB,,0.337798600135471
Classification,Forbes,0.9565943238731218,NB,,0.338376232407616
Classification,Forbes,0.9565943238731218,NB,,0.337792202905095
Classification,Forbes,0.9565943238731218,NB,,0.33778580567472
Classification,Forbes,0.9565943238731218,NB,,0.337793708135772
Classification,Forbes,0.9565943238731218,NB,,0.337789568751411
Classification,Forbes,0.9565943238731218,NB,,0.338181681342666
Classification,Forbes,0.9565943238731218,NB,,0.337403853390532
Classification,Forbes,0.9565943238731218,NB,,0.337016256491307
Classification,Forbes,0.9565943238731218,NB,,0.338567396703545
Classification,Forbes,0.9565943238731218,KNN,K=3,0.476439753142169
Classification,Forbes,0.9565943238731218,KNN,K=3,0.482457665387221
Classification,Forbes,0.9565943238731218,KNN,K=3,0.483236622262362
Classification,Forbes,0.9565943238731218,KNN,K=3,0.484971400617145
Classification,Forbes,0.9565943238731218,KNN,K=3,0.479925491081508
Classification,Forbes,0.9565943238731218,KNN,K=3,0.474113042823813
Classification,Forbes,0.9565943238731218,KNN,K=3,0.483222698878603
Classification,Forbes,0.9565943238731218,KNN,K=3,0.484192067434334
Classification,Forbes,0.9565943238731218,KNN,K=3,0.481285090690148
Classification,Forbes,0.9565943238731218,KNN,K=3,0.478373221946263
Classification,Forbes,0.9565943238731218,C45,,0.459759915707082
Classification,Forbes,0.9565943238731218,C45,,0.468287047490028
Classification,Forbes,0.9565943238731218,C45,,0.458800331150749
Classification,Forbes,0.9565943238731218,C45,,0.461501843907579
Classification,Forbes,0.9565943238731218,C45,,0.452003462030556
Classification,Forbes,0.9565943238731218,C45,,0.462876495822985
Classification,Forbes,0.9565943238731218,C45,,0.464216527432829
Classification,Forbes,0.9565943238731218,C45,,0.447929178896666
Classification,Forbes,0.9565943238731218,C45,,0.441538345751486
Classification,Forbes,0.9565943238731218,C45,,0.452400842929179
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.549154812975088
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.551671558666366
Classification,Forbes,0.9565943238731218,SVM,C=100,0.536549634981561
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.493884247760969
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.548770602844886
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.554584932640927
Classification,Forbes,0.9565943238731218,SVM,C=100,0.543341235794385
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.502232633401069
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.550126439376834
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.55148378113946
Classification,Forbes,0.9565943238731218,SVM,C=100,0.535972755324754
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.498358545947166
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.55148340483179
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.552262738014601
Classification,Forbes,0.9565943238731218,SVM,C=100,0.535768420260405
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.496799126966208
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.54973884247761
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.555936253480846
Classification,Forbes,0.9565943238731218,SVM,C=100,0.537898697975465
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.494461880033115
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.549351998193723
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.55148792052382
Classification,Forbes,0.9565943238731218,SVM,C=100,0.532479491232031
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.489817867088131
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.55031873259577
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.553426281327614
Classification,Forbes,0.9565943238731218,SVM,C=100,0.534806577858057
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.496613607285316
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.551289982689847
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.555553924888989
Classification,Forbes,0.9565943238731218,SVM,C=100,0.542941973357417
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.495443666741928
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.55128885376684
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.55284300444043
Classification,Forbes,0.9565943238731218,SVM,C=100,0.537911868743885
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.492339504779107
Classification,Forbes,0.9565943238731218,SVM,C=0.001,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.01,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=0.1,0.548574922856928
Classification,Forbes,0.9565943238731218,SVM,C=1.0,0.549155941898096
Classification,Forbes,0.9565943238731218,SVM,C=10.0,0.553998268984722
Classification,Forbes,0.9565943238731218,SVM,C=100,0.533446978249417
Classification,Forbes,0.9565943238731218,SVM,C=1000,0.492930307819673
