task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticAlbums,0.45375,LR,,15.847338731434297
Regression,MetacriticAlbums,0.45375,LR,,15.88058375607334
Regression,MetacriticAlbums,0.45375,LR,,16.21898355362662
Regression,MetacriticAlbums,0.45375,LR,,16.11314727265546
Regression,MetacriticAlbums,0.45375,LR,,15.893240921308916
Regression,MetacriticAlbums,0.45375,LR,,16.303865419335732
Regression,MetacriticAlbums,0.45375,LR,,15.176632785289158
Regression,MetacriticAlbums,0.45375,LR,,15.501540448994461
Regression,MetacriticAlbums,0.45375,LR,,15.849950869377983
Regression,MetacriticAlbums,0.45375,LR,,15.657633480706261
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.265038876352044
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.188990873097033
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.297627419521966
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.293748562817424
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.36230605250122
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.651870421911962
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.459248564465526
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.331708796012727
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.54940856949284
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.392747462272855
Regression,MetacriticAlbums,0.45375,M5,,19.77672512725707
Regression,MetacriticAlbums,0.45375,M5,,20.55669339815737
Regression,MetacriticAlbums,0.45375,M5,,19.957539838378196
Regression,MetacriticAlbums,0.45375,M5,,19.601507990858668
Regression,MetacriticAlbums,0.45375,M5,,20.39302375135618
Regression,MetacriticAlbums,0.45375,M5,,19.68526785166252
Regression,MetacriticAlbums,0.45375,M5,,20.88242228126265
Regression,MetacriticAlbums,0.45375,M5,,20.026583176649
Regression,MetacriticAlbums,0.45375,M5,,19.831990831732508
Regression,MetacriticAlbums,0.45375,M5,,19.828336344304617
