task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticMovies,0.919,LR,,24.057899406109133
Regression,MetacriticMovies,0.919,LR,,23.846311159874265
Regression,MetacriticMovies,0.919,LR,,23.921759754701014
Regression,MetacriticMovies,0.919,LR,,23.762565920493223
Regression,MetacriticMovies,0.919,LR,,24.009504843871447
Regression,MetacriticMovies,0.919,LR,,23.932524110599644
Regression,MetacriticMovies,0.919,LR,,23.9695763450057
Regression,MetacriticMovies,0.919,LR,,23.948381660794514
Regression,MetacriticMovies,0.919,LR,,23.99452173445211
Regression,MetacriticMovies,0.919,LR,,24.000949794364793
Regression,MetacriticMovies,0.919,KNN,K=3,26.063224537088292
Regression,MetacriticMovies,0.919,KNN,K=3,26.32316547334296
Regression,MetacriticMovies,0.919,KNN,K=3,26.324796082538047
Regression,MetacriticMovies,0.919,KNN,K=3,25.878542595906033
Regression,MetacriticMovies,0.919,KNN,K=3,25.78537453464911
Regression,MetacriticMovies,0.919,KNN,K=3,26.06406706180847
Regression,MetacriticMovies,0.919,KNN,K=3,26.31749164197784
Regression,MetacriticMovies,0.919,KNN,K=3,26.197723090979316
Regression,MetacriticMovies,0.919,KNN,K=3,26.022268274569726
Regression,MetacriticMovies,0.919,KNN,K=3,26.218233502259174
Regression,MetacriticMovies,0.919,M5,,31.318996585335118
Regression,MetacriticMovies,0.919,M5,,31.956402184295268
Regression,MetacriticMovies,0.919,M5,,31.855956094488462
Regression,MetacriticMovies,0.919,M5,,32.14004813328601
Regression,MetacriticMovies,0.919,M5,,32.3721393694685
Regression,MetacriticMovies,0.919,M5,,32.37084157527065
Regression,MetacriticMovies,0.919,M5,,30.999620387903956
Regression,MetacriticMovies,0.919,M5,,31.617878851917645
Regression,MetacriticMovies,0.919,M5,,31.958756523373893
Regression,MetacriticMovies,0.919,M5,,31.333260121755973
