task_name,gold_standard_file,coverage,conf,pearson_score,spearman_score,harmonic_mean
DocumentSimilarity,LP50,0.9216300940438872,with_weights,0.427339310324835,0.328686502225308,0.37157636906671
DocumentSimilarity,LP50,0.9216300940438872,without_weights,0.241948988677614,0.254247422985696,0.247945794928558
