task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticAlbums,0.45375,LR,,17.078272914659795
Regression,MetacriticAlbums,0.45375,LR,,16.544085391311334
Regression,MetacriticAlbums,0.45375,LR,,16.608209752893043
Regression,MetacriticAlbums,0.45375,LR,,16.505249877956537
Regression,MetacriticAlbums,0.45375,LR,,16.321058885128682
Regression,MetacriticAlbums,0.45375,LR,,16.691717876250884
Regression,MetacriticAlbums,0.45375,LR,,16.551608940508903
Regression,MetacriticAlbums,0.45375,LR,,16.905545450698998
Regression,MetacriticAlbums,0.45375,LR,,16.2090390715808
Regression,MetacriticAlbums,0.45375,LR,,16.071833460796945
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.055663149320644
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.052118863902486
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.123217455547085
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.190743536473118
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.34242582959335
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.205346705566093
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.4956004638858
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.1328093941051
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.34235220281902
Regression,MetacriticAlbums,0.45375,KNN,K=3,16.33639986452851
Regression,MetacriticAlbums,0.45375,M5,,19.93858467548718
Regression,MetacriticAlbums,0.45375,M5,,20.31934543618626
Regression,MetacriticAlbums,0.45375,M5,,19.99647099261976
Regression,MetacriticAlbums,0.45375,M5,,19.932439865026122
Regression,MetacriticAlbums,0.45375,M5,,19.8035574585215
Regression,MetacriticAlbums,0.45375,M5,,19.605703880252783
Regression,MetacriticAlbums,0.45375,M5,,19.784227791114873
Regression,MetacriticAlbums,0.45375,M5,,20.82741964608991
Regression,MetacriticAlbums,0.45375,M5,,20.1691316979844
Regression,MetacriticAlbums,0.45375,M5,,20.2246203677533
