task_name,gold_standard_file,coverage,conf,pearson_score,spearman_score,harmonic_mean
DocumentSimilarity,LP50,0.9216300940438872,with_weights,0.330673103569843,0.182554382181751,0.2352400282612
DocumentSimilarity,LP50,0.9216300940438872,without_weights,0.229335553711746,0.180141115706495,0.201783230167889
