task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,Cities,0.9858490566037735,LR,,26.356201756169405
Regression,Cities,0.9858490566037735,LR,,26.746539383500608
Regression,Cities,0.9858490566037735,LR,,26.644535367907576
Regression,Cities,0.9858490566037735,LR,,28.355362970164435
Regression,Cities,0.9858490566037735,LR,,27.251199728910695
Regression,Cities,0.9858490566037735,LR,,28.240097107288612
Regression,Cities,0.9858490566037735,LR,,27.299314598285402
Regression,Cities,0.9858490566037735,LR,,28.26758247202964
Regression,Cities,0.9858490566037735,LR,,28.838756548983177
Regression,Cities,0.9858490566037735,LR,,27.088581112788695
Regression,Cities,0.9858490566037735,KNN,K=3,21.07932408707415
Regression,Cities,0.9858490566037735,KNN,K=3,21.40627368588998
Regression,Cities,0.9858490566037735,KNN,K=3,21.59886140071446
Regression,Cities,0.9858490566037735,KNN,K=3,21.245463241252995
Regression,Cities,0.9858490566037735,KNN,K=3,21.67862833098587
Regression,Cities,0.9858490566037735,KNN,K=3,21.279717283791573
Regression,Cities,0.9858490566037735,KNN,K=3,21.096548582171508
Regression,Cities,0.9858490566037735,KNN,K=3,20.948661826344228
Regression,Cities,0.9858490566037735,KNN,K=3,20.606963618217236
Regression,Cities,0.9858490566037735,KNN,K=3,22.10176664372575
Regression,Cities,0.9858490566037735,M5,,24.688451250694474
Regression,Cities,0.9858490566037735,M5,,26.61781944751319
Regression,Cities,0.9858490566037735,M5,,25.126733460036565
Regression,Cities,0.9858490566037735,M5,,25.634337258534828
Regression,Cities,0.9858490566037735,M5,,24.998295774320496
Regression,Cities,0.9858490566037735,M5,,25.75694711821554
Regression,Cities,0.9858490566037735,M5,,23.87120519865107
Regression,Cities,0.9858490566037735,M5,,25.81855245726718
Regression,Cities,0.9858490566037735,M5,,26.671575489718595
Regression,Cities,0.9858490566037735,M5,,26.184697285179833
