task_name,gold_standard_file,coverage,model_name,model_configuration,num_clusters,adjusted_rand_index,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,normalized_mutual_info_score,clustering_accuracy
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.7980179329872581,DBSCAN,metric=cosine,38,0.060215258553406,0.124109800481803,0.091462596065277,0.235990811959086,0.13183147147288,0.13183147147288,0.425829793927953
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.7980179329872581,KMeans,"metric=enclidean, n_clusters=5",5,0.138913606817663,0.184045432581285,0.187393113336129,0.182517789697892,0.184923323806821,0.184923323806821,0.434167059933931
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.7980179329872581,Agglomerative clustering,"metric=cosine, n_clusters=5",5,0.206534967985156,0.222370798436221,0.205767957665836,0.244106081398412,0.223303438125213,0.223303438125213,0.517067799276388
Clustering,citiesMoviesAlbumsCompaniesUni_cluster,0.7980179329872581,Ward hierarchical clustering,"metric=cosine, n_clusters=5",5,0.21518568503304,0.231126822377148,0.225712315340505,0.238640283807607,0.231996336794701,0.231996336794701,0.514078968066698
