task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 14 18 18
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 16 18 18
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 13 18 18
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 14 18 18
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 14 18 18
Clustering citiesAndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 8 18 18
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine adjusted_rand_index 3 18 18
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine adjusted_mutual_info_score 2 18 18
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine homogeneity_score 8 18 18
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine completeness_score 7 18 18
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine v_measure_score 8 18 18
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine normalized_mutual_info_score 8 18 18
Clustering cities2000AndCountries_cluster DBSCAN metric=cosine clustering_accuracy 8 18 17
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 10 18 18
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 17 18 18
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" homogeneity_score 17 18 18
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" completeness_score 17 18 18
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" v_measure_score 17 18 18
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 17 18 18
Clustering cities2000AndCountries_cluster KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 11 18 18
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 6 18 18
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 11 18 18
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 10 18 18
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 11 18 18
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 11 18 18
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 11 18 18
Clustering cities2000AndCountries_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 6 18 17
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 8 18 18
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 16 18 18
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 17 18 18
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 16 18 18
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 16 18 18
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 16 18 18
Clustering cities2000AndCountries_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 11 18 17
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine adjusted_rand_index 11 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine adjusted_mutual_info_score 13 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine homogeneity_score 10 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine completeness_score 15 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine v_measure_score 10 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine normalized_mutual_info_score 10 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster DBSCAN metric=cosine clustering_accuracy 13 18 16
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" adjusted_rand_index 9 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" adjusted_mutual_info_score 15 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" homogeneity_score 13 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" completeness_score 15 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" v_measure_score 15 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 15 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 12 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 9 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 9 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 13 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 9 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 9 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 9 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 8 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 2 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 7 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 7 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 9 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 7 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 7 18 18
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 5 18 18
Clustering teams_cluster DBSCAN metric=cosine adjusted_rand_index 14 18 16
Clustering teams_cluster DBSCAN metric=cosine adjusted_mutual_info_score 15 18 17
Clustering teams_cluster DBSCAN metric=cosine homogeneity_score 8 18 16
Clustering teams_cluster DBSCAN metric=cosine completeness_score 12 18 16
Clustering teams_cluster DBSCAN metric=cosine v_measure_score 12 18 17
Clustering teams_cluster DBSCAN metric=cosine normalized_mutual_info_score 12 18 17
Clustering teams_cluster DBSCAN metric=cosine clustering_accuracy 7 18 15
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 12 18 17
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 15 18 17
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" homogeneity_score 14 18 17
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" completeness_score 13 18 18
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" v_measure_score 13 18 17
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 13 18 17
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 2 18 12
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 13 18 18
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 9 18 18
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 9 18 18
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 9 18 18
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 9 18 18
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 9 18 18
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 12 18 12
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 14 18 18
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 14 18 18
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 14 18 18
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 14 18 18
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 14 18 18
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 14 18 18
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 3 18 13
DocumentSimilarity LP50 with_weights - pearson_score 8 18 18
DocumentSimilarity LP50 with_weights - spearman_score 1 18 18
DocumentSimilarity LP50 with_weights - harmonic_mean 3 18 18
DocumentSimilarity LP50 without_weights - pearson_score 12 18 18
DocumentSimilarity LP50 without_weights - spearman_score 14 18 18
DocumentSimilarity LP50 without_weights - harmonic_mean 12 18 18
EntityRelatedness KORE - - kendalltau_correlation 8 16 12
SemanticAnalogies capital_country_entities - - accuracy 15 18 17
SemanticAnalogies all_capital_country_entities - - accuracy 15 18 18
SemanticAnalogies currency_entities - - accuracy 15 18 16
SemanticAnalogies city_state_entities - - accuracy 14 18 18
