task_name,gold_standard_file,coverage,model_name,model_configuration,num_clusters,adjusted_rand_index,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,normalized_mutual_info_score,clustering_accuracy
Clustering,teams_cluster,0.530908226343319,DBSCAN,metric=cosine,1,-0.000550153062511,0.001242374227073,0.01815130727905,0.000825624466583,0.001579408472446,0.001579408472446,0.5282929148835
Clustering,teams_cluster,0.530908226343319,KMeans,"metric=enclidean, n_clusters=2",2,-0.000269458927893,0.001171273173148,0.026449047877697,0.000875387829029,0.001694686386212,0.001694686386212,0.471469329529244
Clustering,teams_cluster,0.530908226343319,Agglomerative clustering,"metric=cosine, n_clusters=2",2,-5.5079711442e-05,0.001820132441579,0.038148889035002,0.001186633827486,0.002301673343363,0.002301673343363,0.471469329529244
Clustering,teams_cluster,0.530908226343319,Ward hierarchical clustering,"metric=cosine, n_clusters=2",2,-0.000116111662275,0.001697242561574,0.035908675121436,0.001126399683082,0.002184281818798,0.002184281818798,0.471469329529244
