task_name,gold_standard_file,coverage,conf,pearson_score,spearman_score,harmonic_mean
DocumentSimilarity,LP50,0.9216300940438872,with_weights,0.391007695871235,0.299424693152578,0.339142141121375
DocumentSimilarity,LP50,0.9216300940438872,without_weights,0.231410005947037,0.251743396352902,0.24114883831859
