task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticAlbums,0.454375,LR,,16.251339244927678
Regression,MetacriticAlbums,0.454375,LR,,16.410764335905657
Regression,MetacriticAlbums,0.454375,LR,,16.315213131044906
Regression,MetacriticAlbums,0.454375,LR,,16.153895124221204
Regression,MetacriticAlbums,0.454375,LR,,16.288042366293872
Regression,MetacriticAlbums,0.454375,LR,,16.05537626538807
Regression,MetacriticAlbums,0.454375,LR,,16.278943867055403
Regression,MetacriticAlbums,0.454375,LR,,15.932065789145605
Regression,MetacriticAlbums,0.454375,LR,,16.369981294434815
Regression,MetacriticAlbums,0.454375,LR,,16.300424792554985
Regression,MetacriticAlbums,0.454375,KNN,K=3,16.004888043339793
Regression,MetacriticAlbums,0.454375,KNN,K=3,16.070138493245302
Regression,MetacriticAlbums,0.454375,KNN,K=3,16.237713611584855
Regression,MetacriticAlbums,0.454375,KNN,K=3,15.83085290769956
Regression,MetacriticAlbums,0.454375,KNN,K=3,16.128521673536717
Regression,MetacriticAlbums,0.454375,KNN,K=3,15.897278313438338
Regression,MetacriticAlbums,0.454375,KNN,K=3,15.928815754118059
Regression,MetacriticAlbums,0.454375,KNN,K=3,16.180486673344497
Regression,MetacriticAlbums,0.454375,KNN,K=3,16.081295751129566
Regression,MetacriticAlbums,0.454375,KNN,K=3,15.903123208820395
Regression,MetacriticAlbums,0.454375,M5,,18.808402345124723
Regression,MetacriticAlbums,0.454375,M5,,20.013862742712266
Regression,MetacriticAlbums,0.454375,M5,,19.972549463560917
Regression,MetacriticAlbums,0.454375,M5,,20.30300288677788
Regression,MetacriticAlbums,0.454375,M5,,20.027985758794788
Regression,MetacriticAlbums,0.454375,M5,,19.618654185229545
Regression,MetacriticAlbums,0.454375,M5,,19.741529694578787
Regression,MetacriticAlbums,0.454375,M5,,20.097191558080844
Regression,MetacriticAlbums,0.454375,M5,,20.07255351965306
Regression,MetacriticAlbums,0.454375,M5,,20.016144770950735
