task_name,gold_standard_file,coverage,conf,pearson_score,spearman_score,harmonic_mean
DocumentSimilarity,LP50,0.9216300940438872,with_weights,0.4126033316003,0.339013342426622,0.372205778226701
DocumentSimilarity,LP50,0.9216300940438872,without_weights,0.238599788289067,0.243751363824374,0.241148066295025
