task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticMovies,0.919,LR,,23.974017533954264
Regression,MetacriticMovies,0.919,LR,,24.186351557464754
Regression,MetacriticMovies,0.919,LR,,24.150583402908634
Regression,MetacriticMovies,0.919,LR,,23.822252867080294
Regression,MetacriticMovies,0.919,LR,,23.956341382435575
Regression,MetacriticMovies,0.919,LR,,23.976317309712012
Regression,MetacriticMovies,0.919,LR,,23.931490990503253
Regression,MetacriticMovies,0.919,LR,,24.100923144812988
Regression,MetacriticMovies,0.919,LR,,23.79595083149079
Regression,MetacriticMovies,0.919,LR,,23.81785590871548
Regression,MetacriticMovies,0.919,KNN,K=3,25.5244135094783
Regression,MetacriticMovies,0.919,KNN,K=3,25.153439399647628
Regression,MetacriticMovies,0.919,KNN,K=3,25.411183518437706
Regression,MetacriticMovies,0.919,KNN,K=3,25.416707258163967
Regression,MetacriticMovies,0.919,KNN,K=3,25.487165502596802
Regression,MetacriticMovies,0.919,KNN,K=3,25.806345929385508
Regression,MetacriticMovies,0.919,KNN,K=3,25.609564325924666
Regression,MetacriticMovies,0.919,KNN,K=3,25.31225820863061
Regression,MetacriticMovies,0.919,KNN,K=3,25.35663238590499
Regression,MetacriticMovies,0.919,KNN,K=3,25.46553932441
Regression,MetacriticMovies,0.919,M5,,31.78101762901387
Regression,MetacriticMovies,0.919,M5,,32.27282649776012
Regression,MetacriticMovies,0.919,M5,,32.03558422799569
Regression,MetacriticMovies,0.919,M5,,31.360512442542166
Regression,MetacriticMovies,0.919,M5,,31.863966689179374
Regression,MetacriticMovies,0.919,M5,,31.699640535448008
Regression,MetacriticMovies,0.919,M5,,31.799147579677047
Regression,MetacriticMovies,0.919,M5,,31.416453376067892
Regression,MetacriticMovies,0.919,M5,,31.586293366687265
Regression,MetacriticMovies,0.919,M5,,32.09980756129504
